 INFO  Accepting connections at http://localhost:3001
 HTTP  5/1/2026 5:14:48 PM ::1 Returned 304 in 8 ms
 HTTP  5/1/2026 5:14:48 PM ::1 Returned 304 in 5 ms
 HTTP  5/1/2026 7:49:39 PM ::1 GET /portal
 HTTP  5/1/2026 7:49:39 PM ::1 Returned 200 in 33 ms
 HTTP  5/1/2026 7:50:13 PM ::1 GET /portal
 HTTP  5/1/2026 7:50:13 PM ::1 Returned 200 in 8 ms
 HTTP  5/1/2026 7:50:14 PM ::1 GET /site-content.js
 HTTP  5/1/2026 7:50:14 PM ::1 Returned 200 in 3 ms
 HTTP  5/1/2026 7:50:14 PM ::1 GET /manifest.json
 HTTP  5/1/2026 7:50:14 PM ::1 Returned 200 in 2 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /portal
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 200 in 2 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /sw.js
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 200 in 1 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /
 HTTP  5/1/2026 7:50:26 PM ::1 GET /index.html
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 301 in 2 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /logo.jpeg
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 200 in 8 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /index
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 301 in 1 ms
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 200 in 5 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /logo.jpeg
 HTTP  5/1/2026 7:50:26 PM ::1 GET /
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 304 in 3 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /manifest.json
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 304 in 3 ms
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 304 in 2 ms
 HTTP  5/1/2026 7:50:26 PM ::1 GET /favicon.ico
 HTTP  5/1/2026 7:50:26 PM ::1 GET /sw.js
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 304 in 2 ms
 HTTP  5/1/2026 7:50:26 PM ::1 Returned 404 in 9 ms
 HTTP  5/1/2026 7:53:50 PM ::1 GET /portal
 HTTP  5/1/2026 7:53:50 PM ::1 Returned 200 in 7 ms
 HTTP  5/2/2026 10:20:40 AM ::1 GET /portal
 HTTP  5/2/2026 10:20:40 AM ::1 Returned 200 in 50 ms
 HTTP  5/2/2026 10:21:12 AM ::1 GET /portal
